Codice;Ubicazione;Area di Competenza;DescrizioneVia;Civico;CodiceVia;superficie_lavorativa;tipo_eser_pa;CAP;ID_NIL;NIL;MUNICIPIO;LONG_WGS84;LAT_WGS84;Location
C-PA/4553;Via WATT GIACOMO N. 4| (z.d. 6);SERVIZI ALLA PERSONA;Via WATT GIACOMO;4;5292;20;Parrucchiere per uomo;20143;45;S. CRISTOFORO;6;915.451.473.056;454.445.750.677;45.4445750677, 9.15451473056
C-PA/4557;Viale LEGIONI ROMANE N. 65| (z.d. 6);SERVIZI ALLA PERSONA;Viale LEGIONI ROMANE;65;6649;34;ACCONCIATORE;20147;53;LORENTEGGIO;6;912.714.331.301;454.587.187.203;45.4587187203, 9.12714331301
C-PA/4691;Via SOTTOCORNO PASQUALE N. 1| (z.d. 4);SERVIZI ALLA PERSONA;Via SOTTOCORNO PASQUALE;1;3152;;TIPO A ESTETICA MANUALE|TIPO C TRATT.ESTETICI DIMAGRIM|TIPO B CENTRO DI ABBRONZATURA;20129;26;XXII MARZO;4;920.764.412.615;454.654.388.833;45.4654388833, 9.20764412615
C-PA/4696;Via AUSONIO N. 26| (z.d. 1);SERVIZI ALLA PERSONA;Via AUSONIO;26;5093;;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20123;7;MAGENTA - S. VITTORE;1;917.149.555.144.831;4.545.784.063.573;45.45784063573, 9.17149555144831
C-PA/4699;Via COLA DI RIENZO N. 53| (z.d. 6);SERVIZI ALLA PERSONA;Via COLA DI RIENZO;53;6094;;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20144;50;TORTONA;6;915.540.992.245;454.545.523.196;45.4545523196, 9.15540992245
C-PA/4717;Via MEUCCI ANTONIO N. 2| (z.d. 2);SERVIZI ALLA PERSONA;Via MEUCCI ANTONIO;2;2497;34;Parrucchiere per signora;20128;17;ADRIANO;2;924.693.445.874;455.100.024.134;45.5100024134, 9.24693445874
C-PA/4718;Via BERNARDO (SAN) N. 32| (z.d. 5);SERVIZI ALLA PERSONA;Via BERNARDO (SAN);32;4351;;Parrucchiere per signora;20139;34;CHIARAVALLE;5;924.037.360.275;454.161.148.889;45.4161148889, 9.24037360275
C-PA/4747;Via TERAMO N. 31| (z.d. 6);SERVIZI ALLA PERSONA;Via TERAMO;31;5365;;Parrucchiere per uomo;20142;46;BARONA;6;91.457.412.414;454.353.345.106;45.4353345106, 9.1457412414
C-PA/6998;Corso MAGENTA N. 11| (z.d. 1);SERVIZI ALLA PERSONA;Corso MAGENTA;11;604;;TIPO A - REG.2003;20123;1;DUOMO;1;917.955.201.326;454.656.155.317;45.4656155317, 9.17955201326
C-PA/7003;Via MARCIANO N. 7| (z.d. 4);SERVIZI ALLA PERSONA;Via MARCIANO;7;3294;;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20133;25;CORSICA;4;923.121.082.971;454.673.343.509;45.4673343509, 9.23121082971
C-PA/7010;Corso GARIBALDI GIUSEPPE N. 73| (z.d. 1);SERVIZI ALLA PERSONA;Corso GARIBALDI GIUSEPPE;73;1010;;ACCONCIATORE|TIPO A - REG.2003;20121;2;BRERA;1;91.834.132.905;454.753.089.143;45.4753089143, 9.1834132905
C-PA/7011;Via CHIOGGIA N. 1| (z.d. 2);SERVIZI ALLA PERSONA;Via CHIOGGIA;1;2317;;TIPO A - REG.2003;20125;19;PADOVA;2;922.036.986.738;454.996.026.168;45.4996026168, 9.22036986738
C-PA/7014;Via MIGNONE MILLY CARLA N. 5| (z.d. 7);SERVIZI ALLA PERSONA;Via MIGNONE MILLY CARLA;5;6871;;ACCONCIATORE;20153;61;QUARTO CAGNINO;7;910.620.677.195;454.723.648.393;45.4723648393, 9.10620677195
C-PA/7018;Via GOVONE GIUSEPPE N. 67| (z.d. 8);SERVIZI ALLA PERSONA;Via GOVONE GIUSEPPE;67;7222;;TIPO A - REG.2003;20155;70;GHISOLFA;8;916.212.004.969;454.931.944.871;45.4931944871, 9.16212004969
C-PA/7019;Via LANINO BERNARDINO N. 11| (z.d. 6);SERVIZI ALLA PERSONA;Via LANINO BERNARDINO;11;6105;;Parrucchiere per signora;20144;50;TORTONA;6;916.007.326.424;454.571.604.421;45.4571604421, 9.16007326424
C-PA/7020;Via RICCARDI PADRE PLACIDO N. 23| (z.d. 2);SERVIZI ALLA PERSONA;Via RICCARDI PADRE PLACIDO;23;2385;;ACCONCIATORE;20132;19;PADOVA;2;924.055.792.163;455.026.653.736;45.5026653736, 9.24055792163
C-PA/7022;Via PIRANDELLO LUIGI N. 4| (z.d. 7);SERVIZI ALLA PERSONA;Via PIRANDELLO LUIGI;4;6242;;ACCONCIATORE;20144;51;WASHINGTON;7;915.648.729.257;454.633.398.573;45.4633398573, 9.15648729257
C-PA/7024;Via DE CRISTOFORIS CARLO N. 2| (z.d. 9);SERVIZI ALLA PERSONA;Via DE CRISTOFORIS CARLO;2;1120;50;ACCONCIATORE;20124;9;GARIBALDI REPUBBLICA;9;918.807.102.201;454.821.308.371;45.4821308371, 9.18807102201
C-PA/7032;Viale SARCA N. 198 ingr. v.padre gerardo beccaro| (z.d. 9);SERVIZI ALLA PERSONA;Viale SARCA;198;1427;105;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20126;15;BICOCCA;9;921.000.595.442;455.175.490.742;45.5175490742, 9.21000595442
C-PA/7034;Via ARIMONDI GIUSEPPE N. 11| (z.d. 8);SERVIZI ALLA PERSONA;Via ARIMONDI GIUSEPPE;11;7179;;ACCONCIATORE;20155;70;GHISOLFA;8;915.502.292.277;454.901.810.475;45.4901810475, 9.15502292277
C-PA/7036;Via MURAT GIOACCHINO N. 60| (z.d. 9);SERVIZI ALLA PERSONA;Via MURAT GIOACCHINO;60;1316;40;ACCONCIATORE;20159;12;MACIACHINI - MAGGIOLINA;9;919.046.854.784;455.006.582.667;45.5006582667, 9.19046854784
C-PA/7037;Via PINTURICCHIO N. 5| (z.d. 3);SERVIZI ALLA PERSONA;Via PINTURICCHIO;5;2195;;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20133;21;BUENOS AIRES - VENEZIA;3;922.115.863.969;454.759.285.119;45.4759285119, 9.22115863969
C-PA/7041;Via PORRO LAMBERTENGHI LUIGI N. 25| (z.d. 9);SERVIZI ALLA PERSONA;Via PORRO LAMBERTENGHI LUIGI;25;1142;;TIPO A - REG.2003;20159;11;ISOLA;9;918.861.729.074.498;454.890.867.490.928;45.4890867490928, 9.18861729074498
C-PA/7045;Via D'ADDA CARLO N. 2| (z.d. 6);SERVIZI ALLA PERSONA;Via D'ADDA CARLO;2;5272;;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20143;44;NAVIGLI;6;916.023.673.464;454.481.565.345;45.4481565345, 9.16023673464
C-PA/7051;Via VIMINALE N. 8| (z.d. 3);SERVIZI ALLA PERSONA;Via VIMINALE;8;2568;;ACCONCIATORE;20131;22;CITTA' STUDI;3;923.491.524.246;45.485.123.065;45.485123065, 9.23491524246
C-PA/7058;Via VARE' GIOVANNI BATTISTA N. 30| (z.d. 9);SERVIZI ALLA PERSONA;Via VARE' GIOVANNI BATTISTA;30;1245;;ACCONCIATORE;20158;77;BOVISA;9;916.216.862.447;45.502.088.873;45.502088873, 9.16216862447
C-PA/7061;Via POLESINE N. 21| (z.d. 4);SERVIZI ALLA PERSONA;Via POLESINE;21;4159;52;ACCONCIATORE;20139;35;LODI - CORVETTO;4;922.158.350.013;454.389.362.234;45.4389362234, 9.22158350013
C-PA/7066;Via KORISTKA FRANCESCO N. 2| (z.d. 8);SERVIZI ALLA PERSONA;Via KORISTKA FRANCESCO;2;7241;;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20154;69;SARPI;8;916.340.755.331;454.866.061.863;45.4866061863, 9.16340755331
C-PA/7076;Via ASTESANI ALESSANDRO N. 20 interno cortile| (z.d. 9);SERVIZI ALLA PERSONA;Via ASTESANI ALESSANDRO;20;1558;;TIPO A - REG.2003;20161;80;AFFORI;9;917.120.069.719;455.177.527.896;45.5177527896, 9.17120069719
C-PA/7086;VIALE VITTORIO VENETO N. 6 con ingresso via lecco 2. (z.d. 1);SERVIZI ALLA PERSONA;VIALE VITTORIO VENETO;6;703;36;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20121;2;BRERA;1;918.151.644.951;45.471.470.812;45.471470812, 9.18151644951
C-PA/7087;Viale MONZA N. 185| (z.d. 2);SERVIZI ALLA PERSONA;Viale MONZA;185;2274;;TIPO A - REG.2003;20126;16;VLE MONZA;2;922.198.147.968;455.043.834.755;45.5043834755, 9.22198147968
C-PA/7093;Via CHIANCIANO num.0102| (z.d. 9);SERVIZI ALLA PERSONA;Via CHIANCIANO;;1488;;TIPO A - REG.2003;;;;;;;
C-PA/7105;Via PANIZZI ANTONIO N. 12| (z.d. 6);SERVIZI ALLA PERSONA;Via PANIZZI ANTONIO;12;6486;;TIPO A - REG.2003;20146;52;BANDE NERE;6;91.366.898.683;454.518.230.071;45.4518230071, 9.1366898683
C-PA/7106;Via SAVONA N. 59 ingr.v.stendhal| (z.d. 6);SERVIZI ALLA PERSONA;Via SAVONA;59;5122;22;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20144;50;TORTONA;6;915.989.219.458;454.527.563.788;45.4527563788, 9.15989219458
C-PA/7115;Via STAMPA N. 1 ingresso da v.quasimodo| (z.d. 1);SERVIZI ALLA PERSONA;Via STAMPA;1;538;69;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20123;1;DUOMO;1;918.454.319.275;454.590.485.181;45.4590485181, 9.18454319275
C-PA/7121;Via ROVELLO N. 1 al piano terra| (z.d. 1);SERVIZI ALLA PERSONA;Via ROVELLO;1;722;;ACCONCIATORE|TIPO A - REG.2003;20121;2;BRERA;1;918.457.343.483;454.669.446.838;45.4669446838, 9.18457343483
C-PA/7123;Corso PORTA VITTORIA (DI) N. 5| (z.d. 1);SERVIZI ALLA PERSONA;Corso PORTA VITTORIA (DI);5;3016;;ACCONCIATORE|TIPO A - REG.2003;20122;1;DUOMO;1;919.785.894.475;4.546.272.554;45.46272554, 9.19785894475
C-PA/7124;Via RIPAMONTI GIUSEPPE N. 1| (z.d. 5);SERVIZI ALLA PERSONA;Via RIPAMONTI GIUSEPPE;1;4066;32;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20122;27;PTA ROMANA;5;919.671.682.252;454.517.852.799;45.4517852799, 9.19671682252
C-PA/7135;Via DEL FANTE COSIMO N. 6| (z.d. 1);SERVIZI ALLA PERSONA;Via DEL FANTE COSIMO;6;5192;;ACCONCIATORE;20122;6;TICINESE;1;918.620.075.857;45.455.358.051;45.455358051, 9.18620075857
C-PA/7136;Via BERGOGNONE AMBROGIO DA FOSSANO N. 31 (z.d. 6);SERVIZI ALLA PERSONA;Via BERGOGNONE AMBROGIO DA FOSSANO;31;5130;;ACCONCIATORE;20144;50;TORTONA;6;916.388.619.042;454.539.823.619;45.4539823619, 9.16388619042
C-PA/7140;Via MARGHERA N. 18| (z.d. 7);SERVIZI ALLA PERSONA;Via MARGHERA;18;6280;;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20149;58;DE ANGELI - MONTE ROSA;7;915.331.906.985;454.672.958.512;45.4672958512, 9.15331906985
C-PA/7144;Via FAA' DI BRUNO EMILIO N. 14| (z.d. 4);SERVIZI ALLA PERSONA;Via FAA' DI BRUNO EMILIO;14;4095;;ACCONCIATORE;20137;28;UMBRIA - MOLISE;4;922.259.425.018;4.545.163.458;45.45163458, 9.22259425018
C-PA/7147;Piazza DERGANO N. 2 altro locale| (z.d. 9);SERVIZI ALLA PERSONA;Piazza DERGANO;2;1500;;ACCONCIATORE;20158;79;DERGANO;9;917.693.986.236;455.029.298.423;45.5029298423, 9.17693986236
C-PA/7148;Vicolo MARIA VALLE (SANTA) N. 4| (z.d. 1);SERVIZI ALLA PERSONA;Vicolo MARIA VALLE (SANTA);4;534;32;ACCONCIATORE;20123;1;DUOMO;1;918.359.498.551;454.602.774.515;45.4602774515, 9.18359498551
C-PA/7149;Via TRAIANO MARCO ULPIO N. 50| (z.d. 9);SERVIZI ALLA PERSONA;Via TRAIANO MARCO ULPIO;50;7157;30;ACCONCIATORE;20149;67;PORTELLO;8;914.952.657.284;454.883.913.006;45.4883913006, 9.14952657284
C-PA/7150;Via BOSCHETTI ERASMO N. 7| (z.d. 2);SERVIZI ALLA PERSONA;Via BOSCHETTI ERASMO;7;1309;;TIPO A - REG.2003;20124;12;MACIACHINI - MAGGIOLINA;2;919.755.150.052;454.941.254.992;45.4941254992, 9.19755150052
C-PA/7153;Piazza AGOSTINO (SANT') N. 18 piano rialzato e seminterrato| (z.d. 1);SERVIZI ALLA PERSONA;Piazza AGOSTINO (SANT');18;5091;50;ACCONCIATORE|TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20123;7;MAGENTA - S. VITTORE;1;91.703.657.591.801;454.592.553.048.468;45.4592553048468, 9.1703657591801
C-PA/7162;Via POLIZIANO N. 13| (z.d. 8);SERVIZI ALLA PERSONA;Via POLIZIANO;13;7196;54;ACCONCIATORE;20154;69;SARPI;8;916.529.685.528.933;454.838.701.287.209;45.4838701287209, 9.16529685528933
C-PA/7170;Via BERRA DOMENICO N. 3| (z.d. 2);SERVIZI ALLA PERSONA;Via BERRA DOMENICO;3;2526;26;ACCONCIATORE;20132;19;PADOVA;2;924.781.435.094;455.091.685.972;45.5091685972, 9.24781435094
C-PA/7180;VIA LOMELLINA N. 23| (z.d. 4);SERVIZI ALLA PERSONA;VIA LOMELLINA;23;3280;;ACCONCIATORE;20133;25;CORSICA;4;922.995.953.915;454.649.834.589;45.4649834589, 9.22995953915
C-PA/4762;Via PLINIO CAIO SECONDO N. 48| (z.d. 3);SERVIZI ALLA PERSONA;Via PLINIO CAIO SECONDO;48;2144;;Parrucchiere per uomo;20129;21;BUENOS AIRES - VENEZIA;3;921.803.464.001;454.763.052.255;45.4763052255, 9.21803464001
C-PA/4766;Via QUINTO ROMANO N. 14| (z.d. 7);SERVIZI ALLA PERSONA;Via QUINTO ROMANO;14;6333;16;Parrucchiere per uomo;20153;55;BAGGIO;7;908.702.935.209;454.636.163.592;45.4636163592, 9.08702935209
C-PA/4771;Via ALDINI ANTONIO N. 61| (z.d. 8);SERVIZI ALLA PERSONA;Via ALDINI ANTONIO;61;7461;;Parrucchiere per signora|ACCONCIATORE;20157;76;QUARTO OGGIARO;8;913.264.251.932;455.118.382.825;45.5118382825, 9.13264251932
C-PA/4775;Via CONSOLE MARCELLO N. 14| (z.d. 8);SERVIZI ALLA PERSONA;Via CONSOLE MARCELLO;14;7278;43;Parrucchiere per signora;20156;71;VILLAPIZZONE;8;914.875.619.384;454.997.757.698;45.4997757698, 9.14875619384
C-PA/4776;Via BRAMANTE N. 7| (z.d. 1);SERVIZI ALLA PERSONA;Via BRAMANTE;7;7123;34;Parrucchiere per signora;20154;69;SARPI;1;918.000.355.703;4.547.891.291;45.47891291, 9.18000355703
C-PA/4779;Via MEDA GIUSEPPE N. 23| (z.d. 5);SERVIZI ALLA PERSONA;Via MEDA GIUSEPPE;23;5242;;Parrucchiere per uomo|Parrucchiere per signora|TIPO A ESTETICA MANUALE|TIPO D ESTET.APPAR.ELETTROMECC|TIPO C TRATT.ESTETICI DIMAGRIM;20141;6;TICINESE;5;917.911.302.406;454.432.402.707;45.4432402707, 9.17911302406
C-PA/4788;Viale MONZA N. 112| (z.d. 2);SERVIZI ALLA PERSONA;Viale MONZA;112;2274;;TIPO A-B-C-D;20127;19;PADOVA;2;922.107.527.639;454.999.958.492;45.4999958492, 9.22107527639
C-PA/4794;Viale SABOTINO N. 12| (z.d. 5);SERVIZI ALLA PERSONA;Viale SABOTINO;12;4046;;Estetista;20135;27;PTA ROMANA;5;919.944.026.018;454.508.109.402;45.4508109402, 9.19944026018
C-PA/4803;Via CONTE ROSSO N. 10| (z.d. 3);SERVIZI ALLA PERSONA;Via CONTE ROSSO;10;2667;40;Parrucchiere per signora|TIPO A-B-C-D;20134;23;LAMBRATE;3;924.268.847.415;454.819.403.351;45.4819403351, 9.24268847415
C-PA/4804;Via DON RODRIGO N. 2| (z.d. 5);SERVIZI ALLA PERSONA;Via DON RODRIGO;2;5416;;Parrucchiere per signora;20142;42;STADERA;5;9.173.018.544;45.433.654.571;45.433654571, 9.173018544
C-PA/4807;Via CORRENTI CESARE N. 26| (z.d. 1);SERVIZI ALLA PERSONA;Via CORRENTI CESARE;26;555;21;ACCONCIATORE;20123;1;DUOMO;1;917.868.221.868;454.593.678.533;45.4593678533, 9.17868221868
C-PA/4809;Via RICORDO (DEL) N. 57| (z.d. 2);SERVIZI ALLA PERSONA;Via RICORDO (DEL);57;2496;;TIPO A-B-C-D;20128;17;ADRIANO;2;923.636.427.743;45.508.832.823;45.508832823, 9.23636427743
C-PA/4813;Via RUSSO VINCENZO N. 17| (z.d. 2);SERVIZI ALLA PERSONA;Via RUSSO VINCENZO;17;2328;;Parrucchiere per uomo;20127;19;PADOVA;2;922.608.415.726;454.975.207.677;45.4975207677, 9.22608415726
C-PA/4830;Via TEANO N. 2| (z.d. 9);SERVIZI ALLA PERSONA;Via TEANO;2;1632;;TIPO A-B-C-D;20161;82;COMASINA;9;916.263.430.083;455.285.777.257;45.5285777257, 9.16263430083
C-PA/4837;Via LONGARONE num.018| (z.d. 8);SERVIZI ALLA PERSONA;Via LONGARONE;;7520;;Parrucchiere per signora;;;;;;;
C-PA/4846;Via ANATALONE (SANT') N. 5| (z.d. 6);SERVIZI ALLA PERSONA;Via ANATALONE (SANT');5;6587;;;20147;53;LORENTEGGIO;6;912.523.886.624;454.469.420.479;45.4469420479, 9.12523886624
C-PA/4848;Piazza CINQUE GIORNATE N. 1 int.magazzino coin| (z.d. 1);SERVIZI ALLA PERSONA;Piazza CINQUE GIORNATE;1;3053;40;ACCONCIATORE|TIPO A - REG.2003;20122;4;GUASTALLA;1;920.633.191.212;454.627.599.613;45.4627599613, 9.20633191212
C-PA/4849;Via TRAU' N. 2| (z.d. 9);SERVIZI ALLA PERSONA;Via TRAU';2;1154;;TIPO A ESTETICA MANUALE|TIPO D ESTET.APPAR.ELETTROMECC|TIPO C TRATT.ESTETICI DIMAGRIM|TIPO B CENTRO DI ABBRONZATURA;20159;11;ISOLA;9;918.983.565.985;45.489.937.524;45.489937524, 9.18983565985
C-PA/4852;Via CASTELLANZA N. 8| (z.d. 8);SERVIZI ALLA PERSONA;Via CASTELLANZA;8;7548;;Parrucchiere per uomo|Parrucchiere per signora;20151;65;GALLARATESE;8;91.098.309.137;455.005.036.154;45.5005036154, 9.1098309137
C-PA/4853;Piazza ROSARIO (DEL) N. 1| (z.d. 6);SERVIZI ALLA PERSONA;Piazza ROSARIO (DEL);1;5088;;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20144;50;TORTONA;6;916.341.621.343;454.551.660.334;45.4551660334, 9.16341621343
C-PA/4863;Corso VENTIDUE MARZO N. 49 (z.d. 4);SERVIZI ALLA PERSONA;Corso VENTIDUE MARZO;49;3074;;TIPO B CENTRO DI ABBRONZATURA;20129;26;XXII MARZO;4;921.957.399.585;454.623.283.482;45.4623283482, 9.21957399585
C-PA/4865;Viale ABRUZZI N. 92| (z.d. 3);SERVIZI ALLA PERSONA;Viale ABRUZZI;92;2177;;TIPO A ESTETICA MANUALE|TIPO D ESTET.APPAR.ELETTROMECC|TIPO C TRATT.ESTETICI DIMAGRIM|TIPO B CENTRO DI ABBRONZATURA;20131;21;BUENOS AIRES - VENEZIA;3;921.724.721.285;454.849.731.577;45.4849731577, 9.21724721285
C-PA/4871;VIA PADOVA N. 217| (z.d. 2);SERVIZI ALLA PERSONA;VIA PADOVA;217;2275;24;Parrucchiere per signora;20127;19;PADOVA;2;924.079.786.472;455.044.993.517;45.5044993517, 9.24079786472
C-PA/4872;Via SAVONA N. 45| (z.d. 6);SERVIZI ALLA PERSONA;Via SAVONA;45;5122;;Parrucchiere per signora;20144;50;TORTONA;6;916.149.289.615;454.532.736.183;45.4532736183, 9.16149289615
C-PA/4878;Piazza MONTE FALTERONA N. 2| (z.d. 7);SERVIZI ALLA PERSONA;Piazza MONTE FALTERONA;2;6558;22;Parrucchiere per uomo;20148;57;SELINUNTE;7;914.111.138.637;454.738.682.582;45.4738682582, 9.14111138637
C-PA/4887;Viale MICHELE DEL CARSO (SAN) N. 7| (z.d. 1);SERVIZI ALLA PERSONA;Viale MICHELE DEL CARSO (SAN);7;6212;40;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20123;7;MAGENTA - S. VITTORE;1;916.463.837.554;454.649.457.765;45.4649457765, 9.16463837554
C-PA/4890;Via VITRUVIO N. 7| (z.d. 3);SERVIZI ALLA PERSONA;Via VITRUVIO;7;2134;;TIPO B CENTRO DI ABBRONZATURA;20124;21;BUENOS AIRES - VENEZIA;3;920.951.225.562;454.807.496.589;45.4807496589, 9.20951225562
C-PA/4895;Via PISANELLO N. 26| (z.d. 7);SERVIZI ALLA PERSONA;Via PISANELLO;26;6600;16;Parrucchiere per signora;20147;52;BANDE NERE;7;91.378.671.979;454.659.658.438;45.4659658438, 9.1378671979
C-PA/4899;Via RIVA DI TRENTO N. 1| (z.d. 4);SERVIZI ALLA PERSONA;Via RIVA DI TRENTO;1;4155;;TIPO B CENTRO DI ABBRONZATURA;20139;35;LODI - CORVETTO;4;921.600.781.552;454.385.321.654;45.4385321654, 9.21600781552
C-PA/4909;Viale ABRUZZI N. 44| (z.d. 3);SERVIZI ALLA PERSONA;Viale ABRUZZI;44;2177;;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20131;21;BUENOS AIRES - VENEZIA;3;921.733.684.154;454.798.114.116;45.4798114116, 9.21733684154
C-PA/4914;Corso PORTA ROMANA (DI) N. 85| (z.d. 1);SERVIZI ALLA PERSONA;Corso PORTA ROMANA (DI);85;402;;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20122;4;GUASTALLA;1;919.692.762.589;454.555.306.594;45.4555306594, 9.19692762589
C-PA/4915;Via GOZZI GASPARE N. 4 (z.d. 3);SERVIZI ALLA PERSONA;Via GOZZI GASPARE;4;3104;;TIPO B CENTRO DI ABBRONZATURA;20129;21;BUENOS AIRES - VENEZIA;3;922.265.819.403;45.468.609.819;45.468609819, 9.22265819403
C-PA/7181;Via ZUCCOLI LUCIANO N. 26| (z.d. 2);SERVIZI ALLA PERSONA;Via ZUCCOLI LUCIANO;26;1254;62;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20125;13;GRECO;2;920.810.961.902;4.549.575.519;45.49575519, 9.20810961902
C-PA/7190;Via MAFFEI ANDREA N. 15| (z.d. 4);SERVIZI ALLA PERSONA;Via MAFFEI ANDREA;15;3191;;ACCONCIATORE|TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20135;26;XXII MARZO;4;920.784.414.422;45.457.253.978;45.457253978, 9.20784414422
C-PA/7194;Viale CONI ZUGNA N. 14| (z.d. 7);SERVIZI ALLA PERSONA;Viale CONI ZUGNA;14;5110;57;TIPO A - REG.2003;20144;51;WASHINGTON;7;916.529.903.545;454.596.934.761;45.4596934761, 9.16529903545
C-PA/7325;Via PIANELL SALVATORE N. 58| (z.d. 9);SERVIZI ALLA PERSONA;Via PIANELL SALVATORE;58;1426;;TIPO A - REG.2003;20162;14;NIGUARDA - CA' GRANDA;9;919.974.655.872;455.091.508.906;45.5091508906, 9.19974655872
C-PA/7327;Via TITO LIVIO N. 25| (z.d. 4);SERVIZI ALLA PERSONA;Via TITO LIVIO;25;4086;;ACCONCIATORE;20137;28;UMBRIA - MOLISE;4;921.871.272.982;454.510.765.255;45.4510765255, 9.21871272982
C-PA/7329;Via CONSOLE MARCELLO num.0181| (z.d. 8);SERVIZI ALLA PERSONA;Via CONSOLE MARCELLO;;7278;52;ACCONCIATORE;;;;;;;
C-PA/7330;Corso PORTA ROMANA (DI) N. 20| (z.d. 1);SERVIZI ALLA PERSONA;Corso PORTA ROMANA (DI);20;402;;TIPO A - REG.2003;20122;1;DUOMO;1;919.083.286.979;454.589.969.516;45.4589969516, 9.19083286979
C-PA/7331;Via CAPINERA (DELLA) N. 5| (z.d. 6);SERVIZI ALLA PERSONA;Via CAPINERA (DELLA);5;6659;;ACCONCIATORE;20147;53;LORENTEGGIO;6;911.958.305.063;454.562.331.631;45.4562331631, 9.11958305063
C-PA/7334;Via CHAVEZ GIORGIO N. 1| (z.d. 2);SERVIZI ALLA PERSONA;Via CHAVEZ GIORGIO;1;2365;;ACCONCIATORE;20131;20;LORETO;2;922.636.121.509;454.919.755.874;45.4919755874, 9.22636121509
C-PA/7337;Via FORZE ARMATE (DELLE) N. 407| (z.d. 7);SERVIZI ALLA PERSONA;Via FORZE ARMATE (DELLE);407;6643;;ACCONCIATORE;20152;55;BAGGIO;7;909.035.987.883;454.612.640.507;45.4612640507, 9.09035987883
C-PA/7339;Via PALAZZI LAZZARO N. 3| (z.d. 3);SERVIZI ALLA PERSONA;Via PALAZZI LAZZARO;3;2171;;ACCONCIATORE;20124;21;BUENOS AIRES - VENEZIA;3;920.582.927.051;454.763.450.916;45.4763450916, 9.20582927051
C-PA/7344;Via CARROCCIO N. 6| (z.d. 1);SERVIZI ALLA PERSONA;Via CARROCCIO;6;5094;;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20123;7;MAGENTA - S. VITTORE;1;917.350.264.556;454.606.385.219;45.4606385219, 9.17350264556
C-PA/7347;Viale CASSALA N. 22 fuoriterra ed interrato| (z.d. 6);SERVIZI ALLA PERSONA;Viale CASSALA;22;5275;30;TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20143;44;NAVIGLI;6;916.356.793.105;454.443.041.302;45.4443041302, 9.16356793105
C-PA/7348;Via VERGATO N. 2| (z.d. 9);SERVIZI ALLA PERSONA;Via VERGATO;2;1555;;TIPO A - REG.2003;20161;80;AFFORI;9;9.170.620.099;455.189.694.378;45.5189694378, 9.170620099
C-PA/7358;Via DONATELLO N. 2| (z.d. 3);SERVIZI ALLA PERSONA;Via DONATELLO;2;2214;99;ACCONCIATORE|TIPO A - REG.2003|TIPO B CENTRO DI ABBRONZATURA;20131;21;BUENOS AIRES - VENEZIA;3;921.778.291.561;454.802.085.946;45.4802085946, 9.21778291561
C-PA/7359;Piazza TRIVULZIANA (DELLA) N. 1| (z.d. 9);SERVIZI ALLA PERSONA;Piazza TRIVULZIANA (DELLA);1;1765;;ACCONCIATORE;20126;15;BICOCCA;9;921.158.346.293;455.146.194.347;45.5146194347, 9.21158346293
C-PA/7370;Piazza FREUD SIGMUND int. farmacia staz. garibaldi num.000|;SERVIZI ALLA PERSONA;Piazza FREUD SIGMUND;;1705;35;TIPO A - REG.2003;;;;;;;
C-PA/7373;Via MORGANTINI MARIO N. 11| (z.d. 7);SERVIZI ALLA PERSONA;Via MORGANTINI MARIO;11;6568;45;ACCONCIATORE;20148;57;SELINUNTE;7;913.456.681.037;454.700.286.369;45.4700286369, 9.13456681037
C-PA/7377;Via MUSSI GIUSEPPE N. 11| (z.d. 8);SERVIZI ALLA PERSONA;Via MUSSI GIUSEPPE;11;7199;42;ACCONCIATORE;20154;69;SARPI;8;916.642.955.270.918;454.828.262.419.299;45.4828262419299, 9.16642955270918
C-PA/7378;Via MAZZINI GIUSEPPE N. 20| (z.d. 1);SERVIZI ALLA PERSONA;Via MAZZINI GIUSEPPE;20;516;;TIPO A - REG.2003;20123;1;DUOMO;1;918.836.782.027;454.617.666.437;45.4617666437, 9.18836782027
